episode,query_molecule_id,query_index,true_label,predicted_label,correct,distance_to_class_0_prototype,distance_to_class_1_prototype,distance_gap
69,BACE_103,101,0,0,1,63.834075927734375,64.13742065429688,0.3033447265625
69,BACE_150,148,0,0,1,49.268123626708984,54.16014862060547,4.892024993896484
69,BACE_172,170,0,1,0,50.47106170654297,39.81421661376953,10.656845092773438
69,BACE_51,50,1,0,0,58.17219924926758,58.66718673706055,0.49498748779296875
69,BACE_240,213,1,1,1,85.56990814208984,72.0848388671875,13.485069274902344
69,BACE_255,228,1,1,1,70.05291748046875,59.84388732910156,10.209030151367188
69,BACE_75,74,1,1,1,140.13136291503906,116.33116149902344,23.800201416015625
69,BACE_19,18,1,1,1,44.96422576904297,37.06943893432617,7.894786834716797
70,BACE_114,112,0,0,1,120.3631362915039,121.74321746826172,1.3800811767578125
70,BACE_163,161,0,0,1,40.19845199584961,48.631446838378906,8.432994842529297
70,BACE_179,177,0,0,1,51.126495361328125,59.9328498840332,8.806354522705078
70,BACE_157,155,0,1,0,68.58912658691406,63.20159912109375,5.3875274658203125
70,BACE_141,139,0,1,0,53.675384521484375,49.65088653564453,4.024497985839844
70,BACE_70,69,1,0,0,57.655460357666016,58.48269271850586,0.8272323608398438
70,BACE_35,34,1,1,1,55.02146911621094,37.774925231933594,17.246543884277344
70,BACE_100,98,1,1,1,47.16853713989258,31.841148376464844,15.327388763427734
70,BACE_81,80,1,0,0,41.914852142333984,51.919010162353516,10.004158020019531
70,BACE_21,20,1,1,1,32.923458099365234,25.199934005737305,7.72352409362793
71,BACE_115,113,0,0,1,95.97261810302734,108.9365234375,12.963905334472656
71,BACE_175,173,0,0,1,41.93626403808594,43.46808624267578,1.5318222045898438
71,BACE_161,159,0,0,1,29.938133239746094,40.17841339111328,10.240280151367188
71,BACE_172,170,0,0,1,46.17869186401367,64.05228424072266,17.873592376708984
71,BACE_135,133,0,0,1,46.826087951660156,48.894554138183594,2.0684661865234375
71,BACE_24,23,1,1,1,71.02259826660156,49.7886962890625,21.233901977539062
71,BACE_247,220,1,0,0,35.954978942871094,46.2028923034668,10.247913360595703
71,BACE_262,235,1,0,0,49.66780090332031,60.55574035644531,10.887939453125
71,BACE_43,42,1,1,1,38.75209426879883,19.484798431396484,19.267295837402344
71,BACE_74,73,1,0,0,41.881473541259766,56.015628814697266,14.1341552734375
72,BACE_152,150,0,0,1,51.62776184082031,67.80692291259766,16.179161071777344
72,BACE_141,139,0,0,1,23.750835418701172,51.46708679199219,27.716251373291016
72,BACE_137,135,0,0,1,60.024742126464844,76.14115142822266,16.116409301757812
72,BACE_159,157,0,0,1,37.91090393066406,62.0403938293457,24.12948989868164
72,BACE_114,112,0,1,0,150.7234649658203,135.67784118652344,15.045623779296875
72,BACE_260,233,1,1,1,38.485313415527344,36.851802825927734,1.6335105895996094
72,BACE_99,97,1,0,0,38.39118576049805,63.402198791503906,25.01101303100586
72,BACE_262,235,1,0,0,49.82998275756836,67.15672302246094,17.326740264892578
72,BACE_70,69,1,0,0,46.793296813964844,63.45286178588867,16.659564971923828
72,BACE_67,66,1,0,0,40.3236083984375,52.260345458984375,11.936737060546875
73,BACE_159,157,0,0,1,24.521705627441406,77.22240447998047,52.70069885253906
73,BACE_155,153,0,0,1,47.8871955871582,70.07917022705078,22.191974639892578
73,BACE_111,109,0,0,1,27.25168800354004,64.33729553222656,37.08560752868652
73,BACE_137,135,0,0,1,67.41020202636719,76.43071746826172,9.020515441894531
73,BACE_152,150,0,0,1,55.02473831176758,75.50377655029297,20.47903823852539
73,BACE_12,11,1,1,1,50.732913970947266,37.028968811035156,13.70394515991211
73,BACE_82,81,1,1,1,55.24905776977539,53.42402648925781,1.8250312805175781
73,BACE_63,62,1,1,1,45.049217224121094,41.842926025390625,3.2062911987304688
73,BACE_267,240,1,0,0,19.156225204467773,67.14575958251953,47.98953437805176
73,BACE_21,20,1,1,1,47.84463882446289,38.410335540771484,9.434303283691406
74,BACE_140,138,0,0,1,52.48115539550781,52.846923828125,0.3657684326171875
74,BACE_164,162,0,1,0,74.19343566894531,66.61234283447266,7.581092834472656
74,BACE_191,189,0,0,1,47.701271057128906,55.20395278930664,7.502681732177734
74,BACE_152,150,0,0,1,49.726409912109375,60.7729606628418,11.046550750732422
74,BACE_114,112,0,1,0,144.8712921142578,131.04811096191406,13.82318115234375
74,BACE_240,213,1,1,1,86.39708709716797,82.53553771972656,3.8615493774414062
74,BACE_36,35,1,0,0,43.3697624206543,54.05049133300781,10.680728912353516
74,BACE_10,9,1,1,1,47.237449645996094,41.87362289428711,5.363826751708984
74,BACE_53,52,1,0,0,49.62236785888672,52.19718551635742,2.574817657470703
74,BACE_95,94,1,0,0,41.596012115478516,52.496089935302734,10.900077819824219
75,BACE_172,170,0,0,1,50.20264434814453,54.70884704589844,4.506202697753906
75,BACE_157,155,0,0,1,33.479061126708984,51.638999938964844,18.15993881225586
75,BACE_174,172,0,0,1,34.09103775024414,54.883426666259766,20.792388916015625
75,BACE_143,141,0,1,0,47.89084243774414,40.122406005859375,7.768436431884766
75,BACE_196,194,0,0,1,28.783946990966797,45.95443344116211,17.170486450195312
75,BACE_263,236,1,0,0,43.205440521240234,62.15494155883789,18.949501037597656
75,BACE_22,21,1,1,1,65.35232543945312,47.730289459228516,17.62203598022461
75,BACE_255,228,1,0,0,71.4611587524414,72.70443725585938,1.2432785034179688
75,BACE_84,83,1,1,1,31.352285385131836,24.590755462646484,6.761529922485352
75,BACE_63,62,1,1,1,44.24259567260742,34.93894577026367,9.30364990234375
76,BACE_168,166,0,0,1,54.75147247314453,76.17886352539062,21.427391052246094
76,BACE_161,159,0,0,1,41.32240295410156,59.52827453613281,18.20587158203125
76,BACE_175,173,0,0,1,54.02617263793945,74.75543975830078,20.729267120361328
76,BACE_112,110,0,0,1,34.00029373168945,49.435997009277344,15.43570327758789
76,BACE_159,157,0,0,1,56.155391693115234,76.5568618774414,20.401470184326172
76,BACE_28,27,1,0,0,39.27510070800781,65.03821563720703,25.76311492919922
76,BACE_247,220,1,0,0,35.40217971801758,67.49580383300781,32.093624114990234
76,BACE_21,20,1,1,1,47.18033981323242,34.658424377441406,12.521915435791016
76,BACE_93,92,1,0,0,49.01844787597656,56.376792907714844,7.358345031738281
76,BACE_241,214,1,1,1,64.57646942138672,61.30826950073242,3.268199920654297
77,BACE_144,142,0,0,1,58.82539749145508,80.6021957397461,21.776798248291016
77,BACE_167,165,0,0,1,46.1054801940918,71.03006744384766,24.92458724975586
77,BACE_194,192,0,0,1,55.72467803955078,80.98743438720703,25.26275634765625
77,BACE_118,116,0,0,1,68.12583923339844,79.55868530273438,11.432846069335938
77,BACE_122,120,0,0,1,51.57282638549805,66.4781265258789,14.90530014038086
77,BACE_240,213,1,0,0,94.89002990722656,99.96807861328125,5.0780487060546875
77,BACE_252,225,1,0,0,61.21493911743164,68.33311462402344,7.118175506591797
77,BACE_247,220,1,0,0,47.39972686767578,66.64636993408203,19.24664306640625
77,BACE_9,8,1,0,0,48.03690719604492,53.62392807006836,5.5870208740234375
77,BACE_72,71,1,0,0,72.40140533447266,86.25060272216797,13.849197387695312
78,BACE_135,133,0,1,0,59.4986572265625,48.487815856933594,11.010841369628906
78,BACE_186,184,0,1,0,59.5225944519043,45.0027961730957,14.519798278808594
78,BACE_108,106,0,0,1,38.326576232910156,53.1533088684082,14.826732635498047
78,BACE_143,141,0,0,1,43.787269592285156,53.02845001220703,9.241180419921875
78,BACE_201,199,0,1,0,59.56184387207031,45.251827239990234,14.310016632080078
78,BACE_51,50,1,1,1,54.68804931640625,46.65350341796875,8.0345458984375
78,BACE_251,224,1,1,1,71.86653137207031,69.76087188720703,2.1056594848632812
78,BACE_267,240,1,1,1,53.307308197021484,43.96307373046875,9.344234466552734
78,BACE_66,65,1,0,0,99.25000762939453,106.14897155761719,6.898963928222656
78,BACE_232,205,1,1,1,86.08160400390625,76.26314544677734,9.818458557128906
79,BACE_173,171,0,1,0,54.89048385620117,43.131378173828125,11.759105682373047
79,BACE_197,195,0,0,1,22.38198471069336,45.39696502685547,23.01498031616211
79,BACE_178,176,0,0,1,27.982255935668945,45.583980560302734,17.60172462463379
79,BACE_193,191,0,0,1,31.069440841674805,48.68854522705078,17.619104385375977
79,BACE_115,113,0,1,0,104.30892181396484,87.7761459350586,16.53277587890625
79,BACE_234,207,1,1,1,49.069984436035156,48.92213439941406,0.14785003662109375
79,BACE_82,81,1,1,1,51.01142120361328,36.42068862915039,14.59073257446289
79,BACE_253,226,1,0,0,44.450286865234375,60.30048370361328,15.850196838378906
79,BACE_23,22,1,1,1,61.0119743347168,31.82296371459961,29.189010620117188
79,BACE_242,215,1,0,0,68.12409973144531,77.7426986694336,9.618598937988281
80,BACE_187,185,0,0,1,27.264101028442383,31.61728286743164,4.353181838989258
80,BACE_130,128,0,1,0,61.58868408203125,44.44768524169922,17.14099884033203
80,BACE_182,180,0,1,0,32.06896209716797,29.625886917114258,2.443075180053711
80,BACE_108,106,0,0,1,41.059871673583984,45.83771514892578,4.777843475341797
80,BACE_191,189,0,1,0,67.48844146728516,52.4459342956543,15.04250717163086
80,BACE_11,10,1,1,1,53.48767852783203,45.83048629760742,7.657192230224609
80,BACE_86,85,1,0,0,35.00653839111328,37.67255783081055,2.6660194396972656
80,BACE_240,213,1,1,1,76.57776641845703,71.94359588623047,4.6341705322265625
80,BACE_82,81,1,1,1,54.404293060302734,39.32425308227539,15.080039978027344
80,BACE_52,51,1,1,1,38.1185302734375,36.79859924316406,1.3199310302734375
81,BACE_163,161,0,0,1,32.63554763793945,42.23259735107422,9.597049713134766
81,BACE_118,116,0,0,1,61.608482360839844,67.31629180908203,5.7078094482421875
81,BACE_166,164,0,0,1,37.344295501708984,44.57768630981445,7.233390808105469
81,BACE_175,173,0,1,0,62.86962127685547,53.76230239868164,9.107318878173828
81,BACE_114,112,0,1,0,132.6424102783203,125.83496856689453,6.807441711425781
81,BACE_263,236,1,0,0,53.611427307128906,61.033409118652344,7.4219818115234375
81,BACE_99,97,1,0,0,24.988698959350586,46.04373550415039,21.055036544799805
81,BACE_1,0,1,1,1,36.2607421875,30.713048934936523,5.547693252563477
81,BACE_20,19,1,1,1,41.56018829345703,32.98512268066406,8.575065612792969
81,BACE_7,6,1,1,1,59.35555648803711,44.99196243286133,14.363594055175781
82,BACE_122,120,0,0,1,39.7532844543457,48.100379943847656,8.347095489501953
82,BACE_157,155,0,0,1,28.0423526763916,53.33127975463867,25.28892707824707
82,BACE_149,147,0,1,0,62.89516067504883,52.50257110595703,10.392589569091797
82,BACE_203,201,0,0,1,28.61974334716797,53.86039733886719,25.24065399169922
82,BACE_111,109,0,0,1,25.202510833740234,42.54457473754883,17.342063903808594
82,BACE_24,23,1,1,1,85.73197937011719,56.606807708740234,29.125171661376953
82,BACE_239,212,1,1,1,80.2879409790039,75.5782699584961,4.7096710205078125
82,BACE_251,224,1,0,0,81.91524505615234,82.38410949707031,0.46886444091796875
82,BACE_7,6,1,1,1,63.710304260253906,38.585693359375,25.124610900878906
82,BACE_241,214,1,1,1,49.686805725097656,49.38140106201172,0.3054046630859375
83,BACE_169,167,0,0,1,30.586645126342773,38.45377731323242,7.867132186889648
83,BACE_205,203,0,1,0,58.065006256103516,53.60594177246094,4.459064483642578
83,BACE_178,176,0,0,1,39.64945602416992,44.893882751464844,5.244426727294922
83,BACE_117,115,0,1,0,76.55718231201172,64.41079711914062,12.146385192871094
83,BACE_166,164,0,0,1,35.499244689941406,40.313941955566406,4.814697265625
83,BACE_252,225,1,1,1,62.71710205078125,47.52881622314453,15.188285827636719
83,BACE_240,213,1,0,0,77.32365417480469,94.57255554199219,17.2489013671875
83,BACE_260,233,1,1,1,48.003475189208984,43.345577239990234,4.65789794921875
83,BACE_253,226,1,0,0,58.08129119873047,58.878028869628906,0.7967376708984375
83,BACE_7,6,1,1,1,58.103702545166016,42.577640533447266,15.52606201171875
84,BACE_152,150,0,1,0,52.781917572021484,51.26933670043945,1.5125808715820312
84,BACE_105,103,0,1,0,179.94552612304688,170.29827880859375,9.647247314453125
84,BACE_169,167,0,0,1,31.571468353271484,34.6634521484375,3.0919837951660156
84,BACE_175,173,0,0,1,33.05893325805664,46.40366744995117,13.344734191894531
84,BACE_107,105,0,1,0,84.14514923095703,81.27159881591797,2.8735504150390625
84,BACE_29,28,1,1,1,70.16964721679688,56.39087677001953,13.778770446777344
84,BACE_10,9,1,1,1,58.74796676635742,46.10329055786133,12.644676208496094
84,BACE_75,74,1,1,1,137.7943878173828,123.94715118408203,13.847236633300781
84,BACE_252,225,1,1,1,50.29365539550781,48.779212951660156,1.5144424438476562
84,BACE_72,71,1,0,0,64.4730453491211,69.57701873779297,5.103973388671875
85,BACE_112,110,0,0,1,27.924030303955078,34.65351867675781,6.729488372802734
85,BACE_188,186,0,0,1,31.519262313842773,64.29147338867188,32.7722110748291
85,BACE_107,105,0,1,0,78.95716094970703,71.07984924316406,7.877311706542969
85,BACE_130,128,0,0,1,57.135379791259766,71.73233795166016,14.59695816040039
85,BACE_118,116,0,0,1,57.72531509399414,72.21385192871094,14.488536834716797
85,BACE_241,214,1,0,0,55.85371398925781,59.06133270263672,3.2076187133789062
85,BACE_86,85,1,0,0,33.35198211669922,66.61700439453125,33.26502227783203
85,BACE_252,225,1,0,0,55.39839553833008,56.13330078125,0.7349052429199219
85,BACE_232,205,1,1,1,81.32967376708984,69.21183776855469,12.117835998535156
85,BACE_56,55,1,0,0,43.271366119384766,46.51971435546875,3.2483482360839844
86,BACE_166,164,0,0,1,30.81810760498047,33.86494064331055,3.046833038330078
86,BACE_154,152,0,0,1,23.396644592285156,31.258451461791992,7.861806869506836
86,BACE_124,122,0,1,0,35.576480865478516,34.49802017211914,1.078460693359375
86,BACE_176,174,0,1,0,56.761287689208984,54.5285758972168,2.2327117919921875
86,BACE_139,137,0,1,0,42.351070404052734,39.355594635009766,2.9954757690429688
86,BACE_37,36,1,0,0,43.78910446166992,48.41761016845703,4.628505706787109
86,BACE_239,212,1,1,1,86.36578369140625,83.91212463378906,2.4536590576171875
86,BACE_260,233,1,1,1,47.9321403503418,46.327415466308594,1.6047248840332031
86,BACE_82,81,1,0,0,44.71302795410156,49.87324905395508,5.160221099853516
86,BACE_242,215,1,1,1,65.88105773925781,48.32443618774414,17.556621551513672
87,BACE_139,137,0,0,1,40.50724411010742,57.838130950927734,17.330886840820312
87,BACE_158,156,0,1,0,48.7083625793457,40.30561447143555,8.402748107910156
87,BACE_164,162,0,0,1,64.6240463256836,69.32186126708984,4.69781494140625
87,BACE_109,107,0,1,0,83.06769561767578,72.46664428710938,10.601051330566406
87,BACE_108,106,0,1,0,43.486061096191406,30.241439819335938,13.244621276855469
87,BACE_35,34,1,0,0,59.08949279785156,59.887840270996094,0.7983474731445312
87,BACE_95,94,1,0,0,33.460235595703125,54.614601135253906,21.15436553955078
87,BACE_74,73,1,0,0,25.692344665527344,45.93613052368164,20.243785858154297
87,BACE_263,236,1,0,0,40.33827590942383,64.91061401367188,24.572338104248047
87,BACE_10,9,1,1,1,48.072052001953125,28.369007110595703,19.703044891357422
88,BACE_176,174,0,0,1,67.41498565673828,68.0954818725586,0.6804962158203125
88,BACE_171,169,0,1,0,38.809295654296875,36.98280715942383,1.8264884948730469
88,BACE_134,132,0,0,1,61.00468063354492,64.68094635009766,3.6762657165527344
88,BACE_191,189,0,1,0,56.023494720458984,50.322479248046875,5.701015472412109
88,BACE_104,102,0,0,1,37.541404724121094,55.28470230102539,17.743297576904297
88,BACE_17,16,1,0,0,39.523895263671875,56.47595977783203,16.952064514160156
88,BACE_52,51,1,1,1,54.1251220703125,35.807716369628906,18.317405700683594
88,BACE_81,80,1,0,0,52.13774871826172,68.60137176513672,16.463623046875
88,BACE_258,231,1,1,1,60.005035400390625,39.02154541015625,20.983489990234375
88,BACE_84,83,1,0,0,31.853605270385742,40.3272819519043,8.473676681518555
89,BACE_186,184,0,0,1,45.95917510986328,60.53288650512695,14.573711395263672
89,BACE_114,112,0,1,0,148.031982421875,132.70220947265625,15.32977294921875
89,BACE_129,127,0,0,1,39.33984375,47.48945617675781,8.149612426757812
89,BACE_153,151,0,0,1,25.170848846435547,38.35508346557617,13.184234619140625
89,BACE_139,137,0,0,1,33.43928909301758,47.40463638305664,13.965347290039062
89,BACE_8,7,1,0,0,70.71315002441406,75.91317749023438,5.2000274658203125
89,BACE_37,36,1,1,1,46.12739562988281,42.41604995727539,3.711345672607422
89,BACE_239,212,1,1,1,90.79979705810547,77.4677734375,13.332023620605469
89,BACE_242,215,1,0,0,67.97828674316406,69.71002197265625,1.7317352294921875
89,BACE_84,83,1,0,0,37.4450569152832,39.47059631347656,2.0255393981933594
90,BACE_157,155,0,0,1,35.01770782470703,50.07083511352539,15.05312728881836
90,BACE_194,192,0,0,1,32.23028564453125,48.463993072509766,16.233707427978516
90,BACE_141,139,0,0,1,23.569835662841797,32.591041564941406,9.02120590209961
90,BACE_111,109,0,0,1,26.447208404541016,34.469486236572266,8.02227783203125
90,BACE_112,110,0,1,0,35.59724807739258,34.0026741027832,1.594573974609375
90,BACE_67,66,1,1,1,47.805213928222656,42.588008880615234,5.217205047607422
90,BACE_74,73,1,1,1,34.688720703125,29.730600357055664,4.958120346069336
90,BACE_17,16,1,1,1,58.950252532958984,46.797359466552734,12.15289306640625
90,BACE_253,226,1,0,0,41.87671661376953,46.717811584472656,4.841094970703125
90,BACE_252,225,1,0,0,51.40699768066406,54.15000534057617,2.7430076599121094
91,BACE_200,198,0,0,1,49.32040786743164,64.50452423095703,15.18411636352539
91,BACE_145,143,0,1,0,45.457679748535156,36.333858489990234,9.123821258544922
91,BACE_124,122,0,0,1,34.8054313659668,46.49148178100586,11.686050415039062
91,BACE_118,116,0,1,0,63.49618911743164,62.64549255371094,0.8506965637207031
91,BACE_175,173,0,0,1,55.63037109375,62.5760383605957,6.945667266845703
91,BACE_253,226,1,0,0,57.51105880737305,61.808956146240234,4.2978973388671875
91,BACE_258,231,1,0,0,49.12907409667969,59.40498352050781,10.275909423828125
91,BACE_82,81,1,1,1,43.97288513183594,41.50658416748047,2.4663009643554688
91,BACE_231,204,1,1,1,155.87252807617188,137.34950256347656,18.523025512695312
91,BACE_261,234,1,0,0,48.67441940307617,59.577117919921875,10.902698516845703
92,BACE_193,191,0,0,1,34.30408477783203,34.856773376464844,0.5526885986328125
92,BACE_177,175,0,1,0,40.71536636352539,38.31938552856445,2.3959808349609375
92,BACE_197,195,0,1,0,34.20392990112305,31.764400482177734,2.4395294189453125
92,BACE_196,194,0,1,0,45.58655548095703,38.27422332763672,7.3123321533203125
92,BACE_157,155,0,1,0,46.805206298828125,45.42322540283203,1.3819808959960938
92,BACE_231,204,1,0,0,135.27117919921875,144.97303771972656,9.701858520507812
92,BACE_242,215,1,1,1,74.4207534790039,71.38166809082031,3.0390853881835938
92,BACE_74,73,1,1,1,43.209964752197266,38.97579574584961,4.234169006347656
92,BACE_266,239,1,1,1,41.06113052368164,37.929405212402344,3.131725311279297
92,BACE_253,226,1,1,1,53.2618522644043,41.28162384033203,11.980228424072266
93,BACE_124,122,0,0,1,26.37141227722168,27.330095291137695,0.9586830139160156
93,BACE_133,131,0,0,1,44.805747985839844,49.178489685058594,4.37274169921875
93,BACE_159,157,0,0,1,42.30901336669922,51.8221549987793,9.513141632080078
93,BACE_115,113,0,1,0,94.62691497802734,89.02395629882812,5.602958679199219
93,BACE_194,192,0,0,1,41.0514030456543,50.50175857543945,9.450355529785156
93,BACE_20,19,1,1,1,50.9880256652832,50.86598587036133,0.122039794921875
93,BACE_56,55,1,1,1,44.306617736816406,41.80121612548828,2.505401611328125
93,BACE_45,44,1,0,0,75.30511474609375,75.8461685180664,0.5410537719726562
93,BACE_253,226,1,0,0,43.90163803100586,46.23822784423828,2.336589813232422
93,BACE_60,59,1,1,1,66.01043701171875,62.169830322265625,3.840606689453125
94,BACE_135,133,0,0,1,40.87858581542969,56.65165328979492,15.773067474365234
94,BACE_133,131,0,0,1,40.255374908447266,53.742740631103516,13.48736572265625
94,BACE_200,198,0,0,1,38.914730072021484,60.46068572998047,21.545955657958984
94,BACE_166,164,0,0,1,27.555910110473633,42.13291931152344,14.577009201049805
94,BACE_161,159,0,0,1,28.563899993896484,50.26713180541992,21.703231811523438
94,BACE_20,19,1,0,0,40.88422775268555,62.389244079589844,21.505016326904297
94,BACE_267,240,1,0,0,35.208984375,58.71292495727539,23.50394058227539
94,BACE_258,231,1,0,0,47.46307373046875,48.86323547363281,1.4001617431640625
94,BACE_57,56,1,1,1,95.07411193847656,84.66841888427734,10.405693054199219
94,BACE_46,45,1,0,0,52.58075714111328,58.1740837097168,5.593326568603516
95,BACE_193,191,0,0,1,37.15182876586914,40.37283706665039,3.22100830078125
95,BACE_150,148,0,1,0,45.0445442199707,37.599769592285156,7.444774627685547
95,BACE_176,174,0,0,1,68.94667053222656,72.58979034423828,3.6431198120117188
95,BACE_133,131,0,0,1,46.117774963378906,51.93380355834961,5.816028594970703
95,BACE_147,145,0,1,0,45.909114837646484,41.44259262084961,4.466522216796875
95,BACE_234,207,1,0,0,39.172306060791016,46.381744384765625,7.209438323974609
95,BACE_231,204,1,1,1,151.01869201660156,138.8154754638672,12.203216552734375
95,BACE_46,45,1,0,0,45.406089782714844,45.98456954956055,0.5784797668457031
95,BACE_72,71,1,0,0,68.03948211669922,69.2552490234375,1.2157669067382812
95,BACE_30,29,1,1,1,40.785072326660156,37.75082778930664,3.0342445373535156
96,BACE_172,170,0,1,0,36.060935974121094,29.880014419555664,6.18092155456543
96,BACE_121,119,0,0,1,48.57386779785156,53.34742736816406,4.7735595703125
96,BACE_204,202,0,0,1,41.18063735961914,59.10225296020508,17.921615600585938
96,BACE_124,122,0,0,1,28.487430572509766,35.34183120727539,6.854400634765625
96,BACE_147,145,0,0,1,51.24800491333008,63.04475021362305,11.796745300292969
96,BACE_22,21,1,1,1,60.11935806274414,50.002323150634766,10.117034912109375
96,BACE_11,10,1,1,1,51.25880813598633,47.42684555053711,3.8319625854492188
96,BACE_64,63,1,1,1,56.28553771972656,47.475704193115234,8.809833526611328
96,BACE_84,83,1,0,0,37.62567901611328,47.29494857788086,9.669269561767578
96,BACE_90,89,1,0,0,49.5162353515625,53.10032653808594,3.5840911865234375
97,BACE_204,202,0,0,1,49.13651657104492,56.36841583251953,7.231899261474609
97,BACE_196,194,0,0,1,51.06593322753906,61.57828140258789,10.512348175048828
97,BACE_190,188,0,0,1,38.35456466674805,60.11270523071289,21.758140563964844
97,BACE_205,203,0,0,1,54.44182586669922,60.43784713745117,5.996021270751953
97,BACE_186,184,0,0,1,53.459312438964844,60.61330795288086,7.153995513916016
97,BACE_240,213,1,0,0,71.85383605957031,99.22449493408203,27.37065887451172
97,BACE_100,98,1,1,1,41.858612060546875,30.198823928833008,11.659788131713867
97,BACE_52,51,1,0,0,40.46311569213867,64.0213623046875,23.558246612548828
97,BACE_47,46,1,0,0,53.588077545166016,69.08438110351562,15.49630355834961
97,BACE_75,74,1,1,1,124.47273254394531,97.64119720458984,26.83153533935547
98,BACE_203,201,0,0,1,31.8155517578125,70.79334259033203,38.97779083251953
98,BACE_104,102,0,1,0,55.65165328979492,38.88372802734375,16.767925262451172
98,BACE_121,119,0,0,1,45.344268798828125,53.52902603149414,8.184757232666016
98,BACE_144,142,0,0,1,37.185577392578125,71.994873046875,34.809295654296875
98,BACE_112,110,0,1,0,32.75950241088867,30.13249969482422,2.627002716064453
98,BACE_264,237,1,0,0,39.08173751831055,52.901039123535156,13.81930160522461
98,BACE_11,10,1,1,1,53.4079475402832,39.524810791015625,13.883136749267578
98,BACE_257,230,1,0,0,71.00865173339844,75.28401947021484,4.275367736816406
98,BACE_255,228,1,0,0,68.28073120117188,76.9121322631836,8.631401062011719
98,BACE_43,42,1,0,0,43.190513610839844,46.611846923828125,3.4213333129882812
99,BACE_187,185,0,1,0,42.87299728393555,36.231895446777344,6.641101837158203
99,BACE_155,153,0,0,1,56.06562423706055,64.30375671386719,8.23813247680664
99,BACE_124,122,0,1,0,52.053646087646484,37.59872055053711,14.454925537109375
99,BACE_112,110,0,0,1,31.919992446899414,43.06288146972656,11.142889022827148
99,BACE_109,107,0,1,0,101.62081146240234,89.16734313964844,12.453468322753906
99,BACE_30,29,1,0,0,29.91557502746582,44.22450637817383,14.308931350708008
99,BACE_45,44,1,0,0,64.72765350341797,75.61083221435547,10.8831787109375
99,BACE_241,214,1,0,0,46.749481201171875,61.75288391113281,15.003402709960938
99,BACE_87,86,1,0,0,40.030799865722656,42.05310821533203,2.022308349609375
99,BACE_240,213,1,1,1,95.59616088867188,62.258399963378906,33.33776092529297
